bay_id,st_marker_id,status,location,lat,lon
5178,C8008,Present,"(-37.810453517080546, 144.95253771771743)",-37.810453517080546,144.95253771771743
4058,C6154,Unoccupied,"(-37.80401705888572, 144.9524639590897)",-37.80401705888572,144.9524639590897
4299,C6934,Unoccupied,"(-37.80935099071176, 144.9559961537129)",-37.80935099071176,144.9559961537129
3475,6538N,Present,"(-37.807802590485366, 144.96133093254252)",-37.807802590485366,144.96133093254252
3810,C5456,Unoccupied,"(-37.807471734012296, 144.95444771321013)",-37.807471734012296,144.95444771321013
1541,1910N,Present,"(-37.81446480983439, 144.969777886918)",-37.81446480983439,144.969777886918
6156,C13726,Unoccupied,"(-37.820079544481956, 144.94295514316474)",-37.820079544481956,144.94295514316474
5892,C9008,Unoccupied,"(-37.80285872182182, 144.9669047620368)",-37.80285872182182,144.9669047620368
4490,3666N,Unoccupied,"(-37.80847090723421, 144.9674103208479)",-37.80847090723421,144.9674103208479
5043,9523S,Unoccupied,"(-37.82841695836075, 144.96618235502504)",-37.82841695836075,144.96618235502504
2655,10159W,Unoccupied,"(-37.80465392902081, 144.94924754947715)",-37.80465392902081,144.94924754947715
2680,10189W,Unoccupied,"(-37.80382682159421, 144.94939150990004)",-37.80382682159421,144.94939150990004
6187,13264N,Unoccupied,"(-37.820108855824145, 144.9425517842708)",-37.820108855824145,144.9425517842708
2328,2899S,Unoccupied,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
3261,5814E,Present,"(-37.80696743898906, 144.95348567820156)",-37.80696743898906,144.95348567820156
6037,13085S,Present,"(-37.821119165074585, 144.94295135097482)",-37.821119165074585,144.94295135097482
3947,C5862,Present,"(-37.80526213247293, 144.95375521844215)",-37.80526213247293,144.95375521844215
3042,5145W,Present,"(-37.80290398980547, 144.9569008992706)",-37.80290398980547,144.9569008992706
8305,655W,Present,"(-37.81523874251336, 144.9690991044169)",-37.81523874251336,144.9690991044169
5235,11524N,Present,"(-37.81191442680799, 144.95141216468477)",-37.81191442680799,144.95141216468477
6191,13272N,Present,"(-37.82018292396344, 144.94229570425165)",-37.82018292396344,144.94229570425165
4186,C6642,Present,"(-37.80852425616692, 144.95918789262674)",-37.80852425616692,144.95918789262674
5858,C9134,Present,"(-37.79841449251995, 144.96486454356466)",-37.79841449251995,144.96486454356466
3192,5417W,Unoccupied,"(-37.80828103109838, 144.95469843560392)",-37.80828103109838,144.95469843560392
6749,6629S,Unoccupied,"(-37.80855847755369, 144.95941119429182)",-37.80855847755369,144.95941119429182
4183,C6636,Present,"(-37.80849716973863, 144.95928147553542)",-37.80849716973863,144.95928147553542
3560,7086N,Unoccupied,"(-37.80883228611145, 144.95354270197825)",-37.80883228611145,144.95354270197825
1539,1906N,Unoccupied,"(-37.8144263954724, 144.96990710114474)",-37.8144263954724,144.96990710114474
6189,13268N,Unoccupied,"(-37.820145935849396, 144.94242373976556)",-37.820145935849396,144.94242373976556
4380,C7194,Unoccupied,"(-37.80755608192737, 144.9529264961762)",-37.80755608192737,144.9529264961762
4402,C7238,Unoccupied,"(-37.80791180590474, 144.95219403620663)",-37.80791180590474,144.95219403620663
2672,10181W,Unoccupied,"(-37.80404052141371, 144.94935384858712)",-37.80404052141371,144.94935384858712
4405,C7244,Unoccupied,"(-37.807950605621684, 144.95211398570711)",-37.807950605621684,144.95211398570711
7055,4684Ea,Unoccupied,"(-37.80504558257059, 144.95920805769492)",-37.80504558257059,144.95920805769492
3622,7570N,Present,"(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.95475934922203
4404,C7242,Unoccupied,"(-37.807937380447, 144.95214133755007)",-37.807937380447,144.95214133755007
4269,C6872,Unoccupied,"(-37.80938858617459, 144.9557854341632)",-37.80938858617459,144.9557854341632
4495,3690N,Unoccupied,"(-37.80870708888169, 144.96661078530911)",-37.80870708888169,144.96661078530911
4204,C6698,Present,"(-37.8087707248351, 144.95833716308184)",-37.8087707248351,144.95833716308184
5116,9924N,Unoccupied,"(-37.82560977501026, 144.96842918210803)",-37.82560977501026,144.96842918210803
5224,11502N,Unoccupied,"(-37.81154338985314, 144.9527237436592)",-37.81154338985314,144.9527237436592
3830,C5532,Unoccupied,"(-37.80674903143225, 144.95412009497187)",-37.80674903143225,144.95412009497187
4021,C6080,Unoccupied,"(-37.80509624256923, 144.95227258318192)",-37.80509624256923,144.95227258318192
3624,7573S,Unoccupied,"(-37.80584440198315, 144.9548204611726)",-37.80584440198315,144.9548204611726
4120,C6402,Present,"(-37.803726604974045, 144.95100945355003)",-37.803726604974045,144.95100945355003
2673,10182E,Unoccupied,"(-37.80400183516052, 144.9495507132346)",-37.80400183516052,144.9495507132346
2752,4590E,Unoccupied,"(-37.80745530729499, 144.9659084655904)",-37.80745530729499,144.9659084655904
3372,6189W,Unoccupied,"(-37.80663100342997, 144.95113184139066)",-37.80663100342997,144.95113184139066
4680,8504E,Present,"(-37.82451965030142, 144.96713300300246)",-37.82451965030142,144.96713300300246
5142,9955S,Unoccupied,"(-37.82613533754706, 144.9669956285092)",-37.82613533754706,144.9669956285092
5183,C8018,Present,"(-37.81051613054472, 144.95231748350216)",-37.81051613054472,144.95231748350216
5861,C9126,Present,"(-37.798408001447044, 144.96480353238462)",-37.798408001447044,144.96480353238462
5860,C9142,Present,"(-37.798424358368734, 144.9649562824252)",-37.798424358368734,144.9649562824252
4286,C6908,Unoccupied,"(-37.80920486408468, 144.95581991090108)",-37.80920486408468,144.95581991090108
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
875,771W,Unoccupied,"(-37.81231930547644, 144.96775142225908)",-37.81231930547644,144.96775142225908
3896,C5704,Unoccupied,"(-37.806092441005, 144.95511145791926)",-37.806092441005,144.95511145791926
3384,6211W,Unoccupied,"(-37.806264487129894, 144.9509651348636)",-37.806264487129894,144.9509651348636
3799,C5422,Present,"(-37.8081880452568, 144.95477990129928)",-37.8081880452568,144.95477990129928
3386,6215W,Unoccupied,"(-37.80619898611389, 144.95093556067548)",-37.80619898611389,144.95093556067548
1470,1773S,Present,"(-37.816713050808474, 144.9662354050186)",-37.816713050808474,144.9662354050186
2690,10199W,Unoccupied,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
5249,11523S,Present,"(-37.81184392505163, 144.95207745463983)",-37.81184392505163,144.95207745463983
4200,C6682,Present,"(-37.80873667807961, 144.95845516673938)",-37.80873667807961,144.95845516673938
4324,C6986,Unoccupied,"(-37.80929193561419, 144.95621118531693)",-37.80929193561419,144.95621118531693
5055,9832N,Unoccupied,"(-37.82508693877273, 144.97022754415357)",-37.82508693877273,144.97022754415357
949,C802,Unoccupied,"(-37.8114017627735, 144.9674554739191)",-37.8114017627735,144.9674554739191
2131,3707S,Present,"(-37.80916993592463, 144.96551450156215)",-37.80916993592463,144.96551450156215
2675,10184E,Unoccupied,"(-37.803948891822756, 144.949560046036)",-37.803948891822756,144.949560046036
943,C768,Unoccupied,"(-37.813204770295954, 144.96828258220722)",-37.813204770295954,144.96828258220722
3383,6209W,Unoccupied,"(-37.80628564281612, 144.95097485681578)",-37.80628564281612,144.95097485681578
9006,C7838,Unoccupied,"(-37.82526620655438, 144.97090722158168)",-37.82526620655438,144.97090722158168
4206,C6706,Present,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
2658,10164E,Unoccupied,"(-37.804521879531585, 144.9494598162812)",-37.804521879531585,144.9494598162812
4375,C7184,Unoccupied,"(-37.80749350300659, 144.95305535791255)",-37.80749350300659,144.95305535791255
4267,C6866,Unoccupied,"(-37.80943461730371, 144.95583958698757)",-37.80943461730371,144.95583958698757
3516,6676N,Present,"(-37.80867892311177, 144.95830745188204)",-37.80867892311177,144.95830745188204
2659,10166E,Unoccupied,"(-37.80447057318887, 144.94946883084802)",-37.80447057318887,144.94946883084802
3846,C5576,Unoccupied,"(-37.80634703943952, 144.95393714038005)",-37.80634703943952,144.95393714038005
7057,4688Ea,Unoccupied,"(-37.80494402980314, 144.9591612913402)",-37.80494402980314,144.9591612913402
3816,C5478,Unoccupied,"(-37.8073298126271, 144.95438333468036)",-37.8073298126271,144.95438333468036
3410,6259S,Present,"(-37.80772157855816, 144.96626523007518)",-37.80772157855816,144.96626523007518
5230,11514N,Unoccupied,"(-37.81172820317063, 144.95206978744298)",-37.81172820317063,144.95206978744298
5238,11501S,Unoccupied,"(-37.81152512653162, 144.9532043905266)",-37.81152512653162,144.9532043905266
3901,C5714,Unoccupied,"(-37.80540365399849, 144.95523028419373)",-37.80540365399849,144.95523028419373
5874,C9198,Present,"(-37.79848168467851, 144.96548768683328)",-37.79848168467851,144.96548768683328
3825,C5506,Unoccupied,"(-37.80711670747934, 144.95428638590482)",-37.80711670747934,144.95428638590482
4371,C7176,Unoccupied,"(-37.80742646322691, 144.95319331349833)",-37.80742646322691,144.95319331349833
4202,C6690,Present,"(-37.80875387217788, 144.9583956929061)",-37.80875387217788,144.9583956929061
3801,C5426,Unoccupied,"(-37.80814069305637, 144.95475819604104)",-37.80814069305637,144.95475819604104
3376,6195W,Present,"(-37.806544410687636, 144.9510926353886)",-37.806544410687636,144.9510926353886
5859,C9138,Present,"(-37.798417779622156, 144.96489529290943)",-37.798417779622156,144.96489529290943
3636,7588N,Unoccupied,"(-37.80557615295422, 144.95408666598183)",-37.80557615295422,144.95408666598183
3408,6257S,Unoccupied,"(-37.807708853788455, 144.96630832170874)",-37.807708853788455,144.96630832170874
3193,5419W,Unoccupied,"(-37.80823444070779, 144.9546771997277)",-37.80823444070779,144.9546771997277
3111,5268E,Unoccupied,"(-37.80476639705346, 144.95738725965484)",-37.80476639705346,144.95738725965484
3848,C5584,Unoccupied,"(-37.80629975513395, 144.9539156458021)",-37.80629975513395,144.9539156458021
3630,7579S,Unoccupied,"(-37.80582157665668, 144.9546180926589)",-37.80582157665668,144.9546180926589
4307,C6950,Unoccupied,"(-37.809270411989615, 144.95601108049476)",-37.809270411989615,144.95601108049476
5875,C9202,Present,"(-37.79848480646727, 144.96551685131993)",-37.79848480646727,144.96551685131993
5857,C9130,Present,"(-37.79841124372694, 144.96483415326622)",-37.79841124372694,144.96483415326622
5856,C9146,Present,"(-37.79842760088242, 144.96498739150113)",-37.79842760088242,144.96498739150113
4279,C6894,Unoccupied,"(-37.80929055733951, 144.9558667226908)",-37.80929055733951,144.9558667226908
5059,9836N,Unoccupied,"(-37.82512948650256, 144.97008266945733)",-37.82512948650256,144.97008266945733
4304,C6944,Present,"(-37.80931520479838, 144.95606623186836)",-37.80931520479838,144.95606623186836
4199,C6678,Present,"(-37.80872796786283, 144.95848500888263)",-37.80872796786283,144.95848500888263
5862,C9150,Present,"(-37.79843097783437, 144.96501800911716)",-37.79843097783437,144.96501800911716
2664,10171W,Unoccupied,"(-37.80429710830276, 144.94930866478808)",-37.80429710830276,144.94930866478808
3798,C5420,Unoccupied,"(-37.80821182060825, 144.95479065062798)",-37.80821182060825,144.95479065062798
4194,C6658,Present,"(-37.808685459368306, 144.95863135976055)",-37.808685459368306,144.95863135976055
2327,2897S,Present,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
4301,C6938,Unoccupied,"(-37.809330270096325, 144.95600001926937)",-37.809330270096325,144.95600001926937
6192,13274N,Present,"(-37.820201470670746, 144.94223168804564)",-37.820201470670746,144.94223168804564
5025,9461S,Unoccupied,"(-37.83031768271073, 144.96571850171455)",-37.83031768271073,144.96571850171455
3394,6231W,Unoccupied,"(-37.805983889506166, 144.95083741087637)",-37.805983889506166,144.95083741087637
2665,10173W,Unoccupied,"(-37.80424624833567, 144.94931762698118)",-37.80424624833567,144.94931762698118
3626,7575S,Unoccupied,"(-37.80583679377868, 144.95475299683875)",-37.80583679377868,144.95475299683875
2746,4574E,Unoccupied,"(-37.80809601216072, 144.9660677529875)",-37.80809601216072,144.9660677529875
2651,10151W,Unoccupied,"(-37.80487227218458, 144.94920785251884)",-37.80487227218458,144.94920785251884
4383,C7200,Unoccupied,"(-37.80760730941965, 144.952820993905)",-37.80760730941965,144.952820993905
8306,657W,Present,"(-37.81519141122446, 144.9690770938655)",-37.81519141122446,144.9690770938655
4364,C7162,Unoccupied,"(-37.80717524022039, 144.95370755869564)",-37.80717524022039,144.95370755869564
4365,C7164,Unoccupied,"(-37.80718811835289, 144.95368154521253)",-37.80718811835289,144.95368154521253
3255,5808E,Unoccupied,"(-37.80703702449419, 144.95347330563334)",-37.80703702449419,144.95347330563334
4355,C7140,Unoccupied,"(-37.80844946288812, 144.9526373310938)",-37.80844946288812,144.9526373310938
4026,C6090,Unoccupied,"(-37.804980018917526, 144.95229342836282)",-37.804980018917526,144.95229342836282
3844,C5568,Unoccupied,"(-37.80639428984537, 144.95395860656504)",-37.80639428984537,144.95395860656504
8346,767Wa,Unoccupied,"(-37.81243621759688, 144.9678039100279)",-37.81243621759688,144.9678039100279
5880,12908N,Present,"(-37.79836692956692, 144.96527283263367)",-37.79836692956692,144.96527283263367
4256,C6844,Unoccupied,"(-37.8092295962456, 144.9556683639797)",-37.8092295962456,144.9556683639797
3508,6661S,Present,"(-37.808800623522416, 144.95857337326385)",-37.808800623522416,144.95857337326385
3101,5257W,Unoccupied,"(-37.80490388181206, 144.95724880995476)",-37.80490388181206,144.95724880995476
3107,5264E,Unoccupied,"(-37.80481724723079, 144.9573782693416)",-37.80481724723079,144.9573782693416
3842,C5564,Unoccupied,"(-37.806441487495064, 144.95398008670202)",-37.806441487495064,144.95398008670202
4326,C6990,Unoccupied,"(-37.80927211640835, 144.95621497884622)",-37.80927211640835,144.95621497884622
863,683W,Present,"(-37.81410516230751, 144.9685714372265)",-37.81410516230751,144.9685714372265
5226,11506N,Unoccupied,"(-37.81159624832596, 144.9525367688051)",-37.81159624832596,144.9525367688051
4201,C6686,Present,"(-37.808745386937495, 144.95842532855065)",-37.808745386937495,144.95842532855065
3405,6254N,Present,"(-37.80760467000953, 144.9663048493107)",-37.80760467000953,144.9663048493107
3556,7082N,Unoccupied,"(-37.80879376806563, 144.95367715058157)",-37.80879376806563,144.95367715058157
4311,C6958,Present,"(-37.809229950896814, 144.95601853339537)",-37.809229950896814,144.95601853339537
5863,C9154,Unoccupied,"(-37.798434243639065, 144.96504816433952)",-37.798434243639065,144.96504816433952
3257,5810E,Unoccupied,"(-37.80701382917928, 144.95347745313472)",-37.80701382917928,144.95347745313472
3834,C5544,Unoccupied,"(-37.80665469383226, 144.95407715763554)",-37.80665469383226,144.95407715763554
3567,7095S,Unoccupied,"(-37.80904047159493, 144.95334011301645)",-37.80904047159493,144.95334011301645
7064,4704Ea,Present,"(-37.804516364541406, 144.9589644045107)",-37.804516364541406,144.9589644045107
5879,12906N,Unoccupied,"(-37.79833223440656, 144.964953915928)",-37.79833223440656,144.964953915928
5053,9830N,Unoccupied,"(-37.82507880504184, 144.97025523828952)",-37.82507880504184,144.97025523828952
5241,11507S,Unoccupied,"(-37.811649605933354, 144.95276425119542)",-37.811649605933354,144.95276425119542
4195,C6662,Present,"(-37.80869393034385, 144.9586021238215)",-37.80869393034385,144.9586021238215
3618,7566N,Unoccupied,"(-37.80566694062923, 144.95489328638936)",-37.80566694062923,144.95489328638936
5063,9840N,Unoccupied,"(-37.82514565804229, 144.97002721297184)",-37.82514565804229,144.97002721297184
3511,6665S,Present,"(-37.8088396755047, 144.95843901579036)",-37.8088396755047,144.95843901579036
1543,1914N,Unoccupied,"(-37.81450344349496, 144.9696479546364)",-37.81450344349496,144.9696479546364
4385,C7204,Unoccupied,"(-37.80763082398215, 144.952772566335)",-37.80763082398215,144.952772566335
3837,C5550,Unoccupied,"(-37.806584304655956, 144.9540451198374)",-37.806584304655956,144.9540451198374
5259,4517W,Unoccupied,"(-37.81114875079743, 144.95318599123723)",-37.81114875079743,144.95318599123723
3969,C5906,Present,"(-37.80463111286745, 144.95386797507655)",-37.80463111286745,144.95386797507655
3515,6672N,Present,"(-37.80865880458556, 144.95837673606894)",-37.80865880458556,144.95837673606894
3997,C5962,Unoccupied,"(-37.80382766599281, 144.95401122200406)",-37.80382766599281,144.95401122200406
3880,C5656,Unoccupied,"(-37.806617521044075, 144.95501761198784)",-37.806617521044075,144.95501761198784
4388,C7210,Present,"(-37.807681641432694, 144.95266786398412)",-37.807681641432694,144.95266786398412
2637,10107W,Unoccupied,"(-37.80368282112505, 144.94789332681202)",-37.80368282112505,144.94789332681202
4261,C6854,Unoccupied,"(-37.80949024283423, 144.9557663736784)",-37.80949024283423,144.9557663736784
2130,3705S,Present,"(-37.80915108992147, 144.9655783623318)",-37.80915108992147,144.9655783623318
3285,5852E,Unoccupied,"(-37.80643916628682, 144.9535782464586)",-37.80643916628682,144.9535782464586
5864,C9158,Present,"(-37.79844107478208, 144.96510894917088)",-37.79844107478208,144.96510894917088
5141,9954N,Unoccupied,"(-37.825929575948365, 144.96735529376676)",-37.825929575948365,144.96735529376676
4392,C7218,Unoccupied,"(-37.807728807209315, 144.9525707720099)",-37.807728807209315,144.9525707720099
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
5236,11526N,Present,"(-37.81194395036159, 144.95130760794655)",-37.81194395036159,144.95130760794655
3847,C5580,Unoccupied,"(-37.80632339665107, 144.95392640003823)",-37.80632339665107,144.95392640003823
3897,C5706,Present,"(-37.806067037313525, 144.9551160044954)",-37.806067037313525,144.9551160044954
3570,7098N,Unoccupied,"(-37.80895014004577, 144.95313144220654)",-37.80895014004577,144.95313144220654
5234,11522N,Unoccupied,"(-37.81184611103463, 144.9516526409932)",-37.81184611103463,144.9516526409932
945,C786,Unoccupied,"(-37.81161963958506, 144.96755496945224)",-37.81161963958506,144.96755496945224
2324,2890N,Unoccupied,"(-37.81093248766649, 144.96654227147445)",-37.81093248766649,144.96654227147445
3572,7101S,Unoccupied,"(-37.80909926288987, 144.95313558997623)",-37.80909926288987,144.95313558997623
5096,9894N,Unoccupied,"(-37.82548875847726, 144.96884326235067)",-37.82548875847726,144.96884326235067
2753,4592E,Unoccupied,"(-37.80740153209552, 144.96591541546846)",-37.80740153209552,144.96591541546846
3828,C5524,Unoccupied,"(-37.80679216256973, 144.95413973020337)",-37.80679216256973,144.95413973020337
4349,C7114,Unoccupied,"(-37.80802812515082, 144.95409821879917)",-37.80802812515082,144.95409821879917
5237,11528N,Unoccupied,"(-37.81196123966662, 144.95124657121818)",-37.81196123966662,144.95124657121818
4260,C6852,Unoccupied,"(-37.809510592273725, 144.9557626274517)",-37.809510592273725,144.9557626274517
3832,C5540,Unoccupied,"(-37.80670269150073, 144.95409900701299)",-37.80670269150073,144.95409900701299
3196,5437W,Unoccupied,"(-37.80808044883812, 144.95460703377822)",-37.80808044883812,144.95460703377822
5335,8281W,Present,"(-37.82696640347776, 144.9675944428015)",-37.82696640347776,144.9675944428015
933,C740,Present,"(-37.81348501071899, 144.96841138944723)",-37.81348501071899,144.96841138944723
5232,11518N,Present,"(-37.81181041473464, 144.95177886825996)",-37.81181041473464,144.95177886825996
4668,8490E,Unoccupied,"(-37.8248974184067, 144.96702055374405)",-37.8248974184067,144.96702055374405
3402,6251S,Present,"(-37.807670399778175, 144.9664388087702)",-37.807670399778175,144.9664388087702
5352,8885W,Present,"(-37.824946075716575, 144.96111801948322)",-37.824946075716575,144.96111801948322
3506,6659S,Present,"(-37.80877860059651, 144.95864942534774)",-37.80877860059651,144.95864942534774
3627,7576N,Unoccupied,"(-37.80562910724171, 144.95455722565328)",-37.80562910724171,144.95455722565328
5185,C8022,Unoccupied,"(-37.81053163250514, 144.95226223951698)",-37.81053163250514,144.95226223951698
2657,10162E,Unoccupied,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
4119,C6400,Present,"(-37.80375005016145, 144.95100527683002)",-37.80375005016145,144.95100527683002
4496,3692N,Unoccupied,"(-37.80872620102045, 144.9665460954397)",-37.80872620102045,144.9665460954397
7054,4682Ea,Unoccupied,"(-37.805096353442494, 144.9592315617178)",-37.805096353442494,144.9592315617178
3829,C5528,Unoccupied,"(-37.80677055046829, 144.95412992036552)",-37.80677055046829,144.95412992036552
5152,9974N,Unoccupied,"(-37.82603239661488, 144.96700237253026)",-37.82603239661488,144.96700237253026
5107,9906N,Unoccupied,"(-37.82553718451382, 144.96867750962733)",-37.82553718451382,144.96867750962733
3098,5252E,Unoccupied,"(-37.8050354773592, 144.95733966551535)",-37.8050354773592,144.95733966551535
5850,C9102,Present,"(-37.79838809150849, 144.96461950098268)",-37.79838809150849,144.96461950098268
3197,5444E,Present,"(-37.807953687580905, 144.95479673649325)",-37.807953687580905,144.95479673649325
4091,C6302,Present,"(-37.80474565400296, 144.95082990373714)",-37.80474565400296,144.95082990373714
4595,8323W,Unoccupied,"(-37.824973793951415, 144.96819605726662)",-37.824973793951415,144.96819605726662
2749,4580E,Unoccupied,"(-37.80793927082333, 144.96599596432765)",-37.80793927082333,144.96599596432765
4363,C7160,Unoccupied,"(-37.80714961979042, 144.95375923733644)",-37.80714961979042,144.95375923733644
8332,C7734C,Unoccupied,"(-37.80316332831725, 144.9506278002043)",-37.80316332831725,144.9506278002043
4257,C6846,Unoccupied,"(-37.80920970666094, 144.9556719143756)",-37.80920970666094,144.9556719143756
5307,9527S,Unoccupied,"(-37.82828491228878, 144.96550766956204)",-37.82828491228878,144.96550766956204
4258,C6848,Unoccupied,"(-37.80918963574677, 144.95567555300215)",-37.80918963574677,144.95567555300215
4105,C6352,Present,"(-37.80421782013373, 144.95092242388282)",-37.80421782013373,144.95092242388282
8348,783W,Unoccupied,"(-37.81205654670124, 144.96763232945378)",-37.81205654670124,144.96763232945378
5130,9943S,Unoccupied,"(-37.82602520768455, 144.9673722168779)",-37.82602520768455,144.9673722168779
6910,1920N,Unoccupied,"(-37.81459062113608, 144.9693496487792)",-37.81459062113608,144.9693496487792
3513,6668N,Present,"(-37.80863899645456, 144.95844499257623)",-37.80863899645456,144.95844499257623
4129,C6420,Unoccupied,"(-37.80351884180942, 144.95104654652096)",-37.80351884180942,144.95104654652096
3380,6203W,Present,"(-37.806349134859786, 144.95100392489394)",-37.806349134859786,144.95100392489394
3877,C5650,Unoccupied,"(-37.806716761819445, 144.9549998749622)",-37.806716761819445,144.9549998749622
4113,C6378,Unoccupied,"(-37.8040323112338, 144.9509553469769)",-37.8040323112338,144.9509553469769
1472,1777S,Present,"(-37.816775252167844, 144.96602201405722)",-37.816775252167844,144.96602201405722
3632,7582N,Unoccupied,"(-37.80559938943729, 144.95429309928642)",-37.80559938943729,144.95429309928642
5853,C9114,Present,"(-37.79839824640371, 144.9647112405815)",-37.79839824640371,144.9647112405815
934,C744,Unoccupied,"(-37.813432061253614, 144.9683864485381)",-37.813432061253614,144.9683864485381
4087,C6290,Unoccupied,"(-37.80495291579882, 144.95079328591325)",-37.80495291579882,144.95079328591325
3375,6193W,Unoccupied,"(-37.8065656135546, 144.9511022369515)",-37.8065656135546,144.9511022369515
3871,C5638,Unoccupied,"(-37.80689341253498, 144.95498678939614)",-37.80689341253498,144.95498678939614
3955,C5878,Present,"(-37.805073030677484, 144.95378898323872)",-37.805073030677484,144.95378898323872
9003,C7826,Unoccupied,"(-37.82542492856548, 144.97096835037712)",-37.82542492856548,144.97096835037712
4125,C6412,Unoccupied,"(-37.80361052899204, 144.95103010525628)",-37.80361052899204,144.95103010525628
2754,4594E,Unoccupied,"(-37.80735089260331, 144.96592196065524)",-37.80735089260331,144.96592196065524
4300,C6936,Unoccupied,"(-37.80935620860668, 144.95605863228343)",-37.80935620860668,144.95605863228343
882,789W,Unoccupied,"(-37.811548168895655, 144.96739859882695)",-37.811548168895655,144.96739859882695
4291,C6918,Unoccupied,"(-37.80943222900656, 144.95598123453217)",-37.80943222900656,144.95598123453217
885,795W,Present,"(-37.81138739382134, 144.96732451137103)",-37.81138739382134,144.96732451137103
3195,5435W,Unoccupied,"(-37.80812111907606, 144.95462556128655)",-37.80812111907606,144.95462556128655
4451,C7748,Unoccupied,"(-37.803118931583, 144.95022626614318)",-37.803118931583,144.95022626614318
4111,C6374,Unoccupied,"(-37.804078905415935, 144.95094698339892)",-37.804078905415935,144.95094698339892
912,C670,Present,"(-37.81440744587311, 144.96883413715778)",-37.81440744587311,144.96883413715778
4205,C6702,Present,"(-37.8087795417706, 144.95830675563434)",-37.8087795417706,144.95830675563434
3157,5349W,Present,"(-37.810148414031445, 144.95558171538377)",-37.810148414031445,144.95558171538377
5244,11513S,Unoccupied,"(-37.8117530468802, 144.95239831172455)",-37.8117530468802,144.95239831172455
3477,6542N,Unoccupied,"(-37.80783883260787, 144.961207007023)",-37.80783883260787,144.961207007023
4264,C6860,Unoccupied,"(-37.80945053004468, 144.95577383741607)",-37.80945053004468,144.95577383741607
2691,10200E,Unoccupied,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
4366,C7166,Unoccupied,"(-37.807200995578604, 144.95365553170808)",-37.807200995578604,144.95365553170808
4112,C6376,Unoccupied,"(-37.804055665448146, 144.9509510218349)",-37.804055665448146,144.9509510218349
3569,7097S,Unoccupied,"(-37.809060628854326, 144.95327000275765)",-37.809060628854326,144.95327000275765
4114,C6380,Unoccupied,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
3710,7676N,Unoccupied,"(-37.80377230962868, 144.95691685901107)",-37.80377230962868,144.95691685901107
3678,7638N,Present,"(-37.804957821738654, 144.9484872417794)",-37.804957821738654,144.9484872417794
4085,C6284,Present,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
4110,C6372,Unoccupied,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
3840,C5558,Present,"(-37.806488807731164, 144.9540015443544)",-37.806488807731164,144.9540015443544
5089,9887S,Unoccupied,"(-37.82555406424633, 144.96898712837856)",-37.82555406424633,144.96898712837856
3665,7624N,Unoccupied,"(-37.804981341212326, 144.9486975025199)",-37.804981341212326,144.9486975025199
4117,C6392,Present,"(-37.8037967924817, 144.9509968828238)",-37.8037967924817,144.9509968828238
3726,7741S,Unoccupied,"(-37.80323523134001, 144.9504105756235)",-37.80323523134001,144.9504105756235
4273,C6882,Unoccupied,"(-37.809351696022624, 144.95585524198555)",-37.809351696022624,144.95585524198555
4292,C6920,Unoccupied,"(-37.809436831154784, 144.95604387808373)",-37.809436831154784,144.95604387808373
5300,9541S,Unoccupied,"(-37.82820079089227, 144.96507237473207)",-37.82820079089227,144.96507237473207
4088,C6296,Present,"(-37.804813638660896, 144.95081790039853)",-37.804813638660896,144.95081790039853
4121,C6404,Unoccupied,"(-37.80370335884251, 144.95101367765076)",-37.80370335884251,144.95101367765076
3974,C5916,Present,"(-37.80445717101084, 144.95389918647953)",-37.80445717101084,144.95389918647953
6662,8471W,Present,"(-37.82541197095398, 144.9666816058882)",-37.82541197095398,144.9666816058882
5243,11511S,Present,"(-37.81173638829861, 144.95245718481078)",-37.81173638829861,144.95245718481078
4401,C7236,Unoccupied,"(-37.807899678320105, 144.95221886552395)",-37.807899678320105,144.95221886552395
3912,C5738,Unoccupied,"(-37.805029674375106, 144.95529750928762)",-37.805029674375106,144.95529750928762
5887,12907S,Present,"(-37.798546165104554, 144.96523813543055)",-37.798546165104554,144.96523813543055
2738,4559W,Present,"(-37.80867167411489, 144.9660838980326)",-37.80867167411489,144.9660838980326
4128,C6418,Unoccupied,"(-37.80354154461598, 144.95104250013748)",-37.80354154461598,144.95104250013748
3416,6265S,Present,"(-37.80775320631275, 144.96615764256336)",-37.80775320631275,144.96615764256336
5870,C9182,Present,"(-37.79846529772058, 144.96533287717432)",-37.79846529772058,144.96533287717432
3941,C5798,Present,"(-37.80395954199116, 144.95548989782293)",-37.80395954199116,144.95548989782293
